itinerary_id,day,order,poi_id
trip01096,day3,3,attraction00397
trip01096,day3,4,restaurant01781
trip01096,day3,5,restaurant01798
trip01096,day3,6,restaurant01787
trip01096,day3,7,hotel01958
trip01096,day4,1,hotel01958
trip01096,day4,2,restaurant01769
trip01096,day4,3,restaurant01007
trip01096,day4,4,attraction00315
trip01096,day4,5,restaurant01003
trip01096,day4,6,restaurant01000
trip01096,day4,7,hotel01958
trip01097,day1,1,hotel01964
trip01097,day1,2,restaurant01771
trip01097,day1,3,restaurant01004
trip01097,day1,4,restaurant01799
trip01097,day1,5,attraction00369
trip01097,day1,6,attraction00400
trip01097,day1,7,restaurant01769
trip01097,day1,8,hotel01964
trip01097,day2,1,hotel01964
trip01097,day2,2,restaurant00992
trip01097,day2,3,restaurant01799
trip01097,day2,4,attraction00300
trip01097,day2,5,attraction00354
trip01097,day2,6,hotel01964
trip01097,day3,1,hotel01964
trip01097,day3,2,attraction00385
trip01097,day3,3,attraction00370
trip01097,day3,4,attraction00362
trip01097,day3,5,restaurant00976
trip01097,day3,6,attraction00328
trip01097,day3,7,hotel01964
trip01098,day1,1,hotel01988
trip01098,day1,2,restaurant00973
trip01098,day1,3,restaurant00980
trip01098,day1,4,attraction00406
trip01098,day1,5,restaurant01780
trip01098,day1,6,attraction00320
trip01098,day1,7,attraction00339
trip01098,day1,8,hotel01988
trip01098,day2,1,hotel01988
trip01098,day2,2,restaurant00975
trip01098,day2,3,attraction00314
trip01098,day2,4,attraction00399
trip01098,day2,5,attraction00390
trip01098,day2,6,hotel01988
trip01098,day3,1,hotel01988
trip01098,day3,2,attraction00304
trip01098,day3,3,attraction00327
trip01098,day3,4,restaurant01778
trip01098,day3,5,restaurant01003
trip01098,day3,6,attraction00367
trip01098,day3,7,hotel01988
trip01098,day4,1,hotel01988
trip01098,day4,2,restaurant01773
trip01098,day4,3,attraction00386
trip01098,day4,4,restaurant01774
trip01098,day4,5,attraction00391
trip01098,day4,6,restaurant00980
trip01098,day4,7,hotel01988
trip01099,day1,1,hotel01998
trip01099,day1,2,restaurant01002
trip01099,day1,3,attraction00401
trip01099,day1,4,attraction00302
trip01099,day1,5,attraction00402
trip01099,day1,6,hotel01998
trip01100,day1,1,hotel01984
trip01100,day1,2,restaurant01783
trip01100,day1,3,attraction00300
trip01100,day1,4,restaurant01016
trip01100,day1,5,restaurant01769
trip01100,day1,6,restaurant01787
trip01100,day1,7,hotel01984
trip01100,day2,1,hotel01984
trip01100,day2,2,restaurant01799
trip01100,day2,3,attraction00332
trip01100,day2,4,attraction00354
trip01100,day2,5,restaurant01782
trip01100,day2,6,hotel01984
trip01100,day3,1,hotel01984
trip01100,day3,2,restaurant01008
trip01100,day3,3,attraction00351
trip01100,day3,4,restaurant01011
trip01100,day3,5,attraction00389
trip01100,day3,6,attraction00404
trip01100,day3,7,attraction00331
trip01100,day3,8,hotel01984
trip01101,day1,1,hotel01979
trip01101,day1,2,restaurant01798
trip01101,day1,3,restaurant01773
trip01101,day1,4,restaurant00976
trip01101,day1,5,restaurant00997
trip01101,day1,6,attraction00322
trip01101,day1,7,hotel01979
trip01102,day1,1,hotel01984
trip01102,day1,2,attraction00343
trip01102,day1,3,restaurant00983
trip01102,day1,4,attraction00353
trip01102,day1,5,attraction00352
trip01102,day1,6,attraction00309
trip01102,day1,7,hotel01984
trip01102,day2,1,hotel01984
trip01102,day2,2,attraction00320
trip01102,day2,3,attraction00391
trip01102,day2,4,restaurant01796
trip01102,day2,5,attraction00333
trip01102,day2,6,restaurant01778
trip01102,day2,7,hotel01984
trip01103,day1,1,hotel01954
trip01103,day1,2,attraction00406
trip01103,day1,3,attraction00362
trip01103,day1,4,restaurant01783
trip01103,day1,5,attraction00299
trip01103,day1,6,attraction00401
trip01103,day1,7,attraction00312
trip01103,day1,8,hotel01954
trip01103,day2,1,hotel01954
trip01103,day2,2,attraction00398
trip01103,day2,3,restaurant00986
trip01103,day2,4,restaurant01770
trip01103,day2,5,restaurant01769
trip01103,day2,6,hotel01954
trip01104,day1,1,hotel01940
trip01104,day1,2,restaurant00984
trip01104,day1,3,restaurant01796
trip01104,day1,4,attraction00344
trip01104,day1,5,restaurant01771
trip01104,day1,6,restaurant01788
trip01104,day1,7,hotel01940
trip01105,day1,1,hotel01983
trip01105,day1,2,restaurant01773
trip01105,day1,3,attraction00338
trip01105,day1,4,attraction00383
trip01105,day1,5,restaurant01797
trip01105,day1,6,restaurant00989
trip01105,day1,7,hotel01983
trip01105,day2,1,hotel01983
trip01105,day2,2,attraction00352
trip01105,day2,3,attraction00363
trip01105,day2,4,restaurant00982
trip01105,day2,5,restaurant01785
trip01105,day2,6,restaurant01783
trip01105,day2,7,attraction00327
trip01105,day2,8,hotel01983
trip01105,day3,1,hotel01983
trip01105,day3,2,restaurant00995
trip01105,day3,3,attraction00351
trip01105,day3,4,restaurant01795
trip01105,day3,5,attraction00386
trip01105,day3,6,hotel01983
trip01105,day4,1,hotel01983
trip01105,day4,2,restaurant00984
trip01105,day4,3,attraction00328
trip01105,day4,4,attraction00322
trip01105,day4,5,attraction00348
trip01105,day4,6,attraction00376
trip01105,day4,7,hotel01983
trip01106,day1,1,hotel01995
trip01106,day1,2,attraction00307
trip01106,day1,3,attraction00360
trip01106,day1,4,attraction00345
trip01106,day1,5,attraction00404
trip01106,day1,6,restaurant01014
trip01106,day1,7,hotel01995
trip01106,day2,1,hotel01995
trip01106,day2,2,attraction00312
trip01106,day2,3,attraction00359
trip01106,day2,4,attraction00391
trip01106,day2,5,restaurant01785
trip01106,day2,6,attraction00397
trip01106,day2,7,attraction00403
trip01106,day2,8,hotel01995
trip01106,day3,1,hotel01995
trip01106,day3,2,attraction00335
trip01106,day3,3,attraction00376
trip01106,day3,4,restaurant01002
trip01106,day3,5,restaurant00986
trip01106,day3,6,hotel01995
trip01106,day4,1,hotel01995
trip01106,day4,2,attraction00325
trip01106,day4,3,attraction00379
trip01106,day4,4,attraction00382
trip01106,day4,5,attraction00341
trip01106,day4,6,attraction00320
trip01106,day4,7,restaurant00985
trip01106,day4,8,hotel01995
trip01107,day1,1,hotel01957
trip01107,day1,2,restaurant00987
trip01107,day1,3,attraction00310
trip01107,day1,4,restaurant01007
trip01107,day1,5,restaurant01785
trip01107,day1,6,attraction00383
trip01107,day1,7,hotel01957
trip01108,day1,1,hotel01962
trip01108,day1,2,attraction00368
trip01108,day1,3,restaurant01004
trip01108,day1,4,restaurant00973
trip01108,day1,5,attraction00344
trip01108,day1,6,restaurant01003
trip01108,day1,7,restaurant01001
trip01108,day1,8,hotel01962
trip01109,day1,1,hotel01939
trip01109,day1,2,attraction00365
trip01109,day1,3,attraction00366
trip01109,day1,4,restaurant00975
trip01109,day1,5,attraction00330
trip01109,day1,6,attraction00300
trip01109,day1,7,hotel01939
trip01109,day2,1,hotel01939
trip01109,day2,2,restaurant01781
trip01109,day2,3,restaurant01781
trip01109,day2,4,restaurant01004
trip01109,day2,5,attraction00352
trip01109,day2,6,attraction00350
trip01109,day2,7,hotel01939
trip01110,day1,1,hotel01943
trip01110,day1,2,attraction00385
trip01110,day1,3,attraction00339
trip01110,day1,4,restaurant01011
trip01110,day1,5,restaurant00985
trip01110,day1,6,hotel01943
trip01110,day2,1,hotel01943
trip01110,day2,2,attraction00379
trip01110,day2,3,restaurant01014
trip01110,day2,4,attraction00344
trip01110,day2,5,attraction00322
trip01110,day2,6,attraction00368
trip01110,day2,7,attraction00382
trip01110,day2,8,restaurant00991
trip01110,day2,9,hotel01943
trip01110,day3,1,hotel01943
trip01110,day3,2,restaurant01784
trip01110,day3,3,restaurant01792
trip01110,day3,4,restaurant01780
trip01110,day3,5,attraction00356
trip01110,day3,6,attraction00329
trip01110,day3,7,restaurant00973
trip01110,day3,8,hotel01943
trip01110,day4,1,hotel01943
trip01110,day4,2,attraction00316
trip01110,day4,3,attraction00396
trip01110,day4,4,attraction00348
trip01110,day4,5,attraction00301
trip01110,day4,6,restaurant01002
trip01110,day4,7,attraction00340
trip01110,day4,8,hotel01943
trip01111,day1,1,hotel01988
trip01111,day1,2,attraction00396
trip01111,day1,3,attraction00313
trip01111,day1,4,attraction00373
trip01111,day1,5,restaurant01764
trip01111,day1,6,restaurant01007
trip01111,day1,7,restaurant01013
trip01111,day1,8,hotel01988
trip01111,day2,1,hotel01988
trip01111,day2,2,restaurant00982
trip01111,day2,3,restaurant00982
trip01111,day2,4,attraction00319
trip01111,day2,5,attraction00406
trip01111,day2,6,restaurant01772
trip01111,day2,7,restaurant01776
trip01111,day2,8,hotel01988
trip01112,day1,1,hotel01986
trip01112,day1,2,restaurant01008
trip01112,day1,3,attraction00319
trip01112,day1,4,attraction00378
trip01112,day1,5,restaurant01785
trip01112,day1,6,attraction00398
trip01112,day1,7,hotel01986
trip01112,day2,1,hotel01986
trip01112,day2,2,attraction00356
trip01112,day2,3,attraction00350
trip01112,day2,4,attraction00401
trip01112,day2,5,restaurant01004
trip01112,day2,6,restaurant00986
trip01112,day2,7,restaurant00985
trip01112,day2,8,hotel01986
trip01112,day3,1,hotel01986
trip01112,day3,2,restaurant00985
trip01112,day3,3,attraction00386
trip01112,day3,4,restaurant00988
trip01112,day3,5,attraction00309
trip01112,day3,6,attraction00359
trip01112,day3,7,attraction00377
trip01112,day3,8,hotel01986
trip01113,day1,1,hotel01989
trip01113,day1,2,restaurant00984
trip01113,day1,3,restaurant00996
trip01113,day1,4,attraction00376
trip01113,day1,5,restaurant01006
trip01113,day1,6,attraction00301
trip01113,day1,7,hotel01989
trip01113,day2,1,hotel01989
trip01113,day2,2,attraction00329
trip01113,day2,3,restaurant01766
trip01113,day2,4,attraction00377
trip01113,day2,5,attraction00345
trip01113,day2,6,attraction00367
trip01113,day2,7,hotel01989
trip01113,day3,1,hotel01989
trip01113,day3,2,attraction00397
trip01113,day3,3,restaurant00995
trip01113,day3,4,attraction00318
trip01113,day3,5,attraction00340
trip01113,day3,6,restaurant01788
trip01113,day3,7,attraction00400
trip01113,day3,8,hotel01989
trip01114,day1,1,hotel01957
trip01114,day1,2,attraction00315
trip01114,day1,3,restaurant01001
trip01114,day1,4,attraction00320
trip01114,day1,5,attraction00377
trip01114,day1,6,restaurant00975
trip01114,day1,7,hotel01957
trip01115,day1,1,hotel01941
trip01115,day1,2,attraction00300
trip01115,day1,3,restaurant01016
trip01115,day1,4,attraction00391
trip01115,day1,5,restaurant00996
trip01115,day1,6,hotel01941
trip01116,day1,1,hotel01997
trip01116,day1,2,restaurant00975
trip01116,day1,3,attraction00396
trip01116,day1,4,attraction00300
trip01116,day1,5,attraction00322
trip01116,day1,6,attraction00360
trip01116,day1,7,restaurant00978
trip01116,day1,8,hotel01997
trip01116,day2,1,hotel01997
trip01116,day2,2,restaurant00984
trip01116,day2,3,restaurant01785
trip01116,day2,4,attraction00406
trip01116,day2,5,attraction00391
trip01116,day2,6,restaurant00992
trip01116,day2,7,attraction00405
trip01116,day2,8,hotel01997
trip01116,day3,1,hotel01997
trip01116,day3,2,attraction00400
trip01116,day3,3,attraction00346
trip01116,day3,4,restaurant00998
trip01116,day3,5,attraction00338
trip01116,day3,6,restaurant01782
trip01116,day3,7,hotel01997
trip01116,day4,1,hotel01997
trip01116,day4,2,attraction00370
trip01116,day4,3,restaurant01767
trip01116,day4,4,restaurant01011
trip01116,day4,5,restaurant00992
trip01116,day4,6,attraction00301
trip01116,day4,7,restaurant01011
trip01116,day4,8,hotel01997
trip01117,day1,1,hotel01977
trip01117,day1,2,attraction00322
trip01117,day1,3,restaurant01788
trip01117,day1,4,restaurant00980
trip01117,day1,5,restaurant01763
trip01117,day1,6,hotel01977
trip01117,day2,1,hotel01977
trip01117,day2,2,restaurant01012
trip01117,day2,3,restaurant01785
trip01117,day2,4,restaurant01799
trip01117,day2,5,attraction00382
trip01117,day2,6,restaurant01764
trip01117,day2,7,hotel01977
trip01117,day3,1,hotel01977
trip01117,day3,2,attraction00347
trip01117,day3,3,attraction00335
trip01117,day3,4,restaurant01795
trip01117,day3,5,attraction00383
trip01117,day3,6,restaurant01001
trip01117,day3,7,restaurant01793
trip01117,day3,8,hotel01977
trip01118,day1,1,hotel01961
trip01118,day1,2,restaurant00982
trip01118,day1,3,attraction00377
trip01118,day1,4,restaurant00992
trip01118,day1,5,restaurant01782
trip01118,day1,6,attraction00337
trip01118,day1,7,attraction00382
trip01118,day1,8,hotel01961
trip01119,day1,1,hotel01978
trip01119,day1,2,attraction00354
trip01119,day1,3,restaurant01782
trip01119,day1,4,attraction00335
trip01119,day1,5,attraction00331
trip01119,day1,6,restaurant00979
trip01119,day1,7,restaurant01002
trip01119,day1,8,hotel01978
trip01120,day1,1,hotel01990
trip01120,day1,2,restaurant00990
trip01120,day1,3,restaurant01014
trip01120,day1,4,attraction00378
trip01120,day1,5,attraction00354
trip01120,day1,6,hotel01990
trip01120,day2,1,hotel01990
trip01120,day2,2,restaurant00998
trip01120,day2,3,attraction00392
trip01120,day2,4,restaurant01771
trip01120,day2,5,attraction00385
trip01120,day2,6,hotel01990
trip01120,day3,1,hotel01990
trip01120,day3,2,restaurant00985
trip01120,day3,3,restaurant01012
trip01120,day3,4,restaurant01011
trip01120,day3,5,restaurant01765
trip01120,day3,6,attraction00360
trip01120,day3,7,hotel01990
trip01121,day1,1,hotel01941
trip01121,day1,2,restaurant01777
trip01121,day1,3,attraction00312
trip01121,day1,4,restaurant01781
trip01121,day1,5,attraction00308
trip01121,day1,6,hotel01941
trip01122,day1,1,hotel01959
trip01122,day1,2,attraction00336
trip01122,day1,3,attraction00310
trip01122,day1,4,attraction00316
trip01122,day1,5,restaurant01013
trip01122,day1,6,attraction00379
trip01122,day1,7,hotel01959
trip01122,day2,1,hotel01959
trip01122,day2,2,attraction00387
trip01122,day2,3,attraction00391
trip01122,day2,4,attraction00299
trip01122,day2,5,attraction00318
trip01122,day2,6,restaurant01799
trip01122,day2,7,attraction00364
trip01122,day2,8,hotel01959
trip01122,day3,1,hotel01959
trip01122,day3,2,restaurant01770
trip01122,day3,3,restaurant00978
trip01122,day3,4,restaurant01780
trip01122,day3,5,restaurant00991
trip01122,day3,6,attraction00309
trip01122,day3,7,hotel01959
trip01123,day1,1,hotel01991
trip01123,day1,2,attraction00400
trip01123,day1,3,restaurant01017
trip01123,day1,4,restaurant01008
trip01123,day1,5,restaurant01794
trip01123,day1,6,hotel01991
trip01123,day2,1,hotel01991
trip01123,day2,2,restaurant01763
trip01123,day2,3,restaurant01763
trip01123,day2,4,attraction00308
trip01123,day2,5,attraction00366
trip01123,day2,6,restaurant01780
trip01123,day2,7,hotel01991
trip01124,day1,1,hotel01988
trip01124,day1,2,restaurant00988
trip01124,day1,3,attraction00406
trip01124,day1,4,restaurant01007
trip01124,day1,5,restaurant01004
trip01124,day1,6,attraction00379
trip01124,day1,7,hotel01988
trip01124,day2,1,hotel01988
trip01124,day2,2,restaurant01763
trip01124,day2,3,restaurant01775
trip01124,day2,4,attraction00364
trip01124,day2,5,restaurant01019
trip01124,day2,6,attraction00386
trip01124,day2,7,attraction00362
trip01124,day2,8,hotel01988
trip01125,day1,1,hotel01974
trip01125,day1,2,attraction00323
trip01125,day1,3,attraction00333
trip01125,day1,4,restaurant00979
trip01125,day1,5,attraction00345
trip01125,day1,6,restaurant00984
trip01125,day1,7,attraction00393
trip01125,day1,8,hotel01974
trip01126,day1,1,hotel01953
trip01126,day1,2,attraction00354
trip01126,day1,3,restaurant01006
trip01126,day1,4,restaurant01772
trip01126,day1,5,attraction00378
trip01126,day1,6,hotel01953
trip01126,day2,1,hotel01953
trip01126,day2,2,restaurant01780
trip01126,day2,3,attraction00385
trip01126,day2,4,attraction00348
trip01126,day2,5,restaurant01002
trip01126,day2,6,hotel01953
trip01127,day1,1,hotel01977
trip01127,day1,2,restaurant01003
trip01127,day1,3,restaurant01765
trip01127,day1,4,restaurant01789
trip01127,day1,5,restaurant01777
trip01127,day1,6,attraction00345
trip01127,day1,7,attraction00301
trip01127,day1,8,hotel01977
trip01128,day1,1,hotel01963
trip01128,day1,2,restaurant00974
trip01128,day1,3,restaurant01778
trip01128,day1,4,restaurant00990
trip01128,day1,5,attraction00330
trip01128,day1,6,attraction00380
trip01128,day1,7,hotel01963
trip01128,day2,1,hotel01963
trip01128,day2,2,restaurant01780
trip01128,day2,3,attraction00298
trip01128,day2,4,attraction00403
trip01128,day2,5,attraction00373
trip01128,day2,6,attraction00400
trip01128,day2,7,attraction00393
trip01128,day2,8,hotel01963
trip01128,day3,1,hotel01963
trip01128,day3,2,attraction00399
trip01128,day3,3,attraction00369
trip01128,day3,4,attraction00375
trip01128,day3,5,restaurant00994
trip01128,day3,6,attraction00322
trip01128,day3,7,hotel01963
trip01128,day4,1,hotel01963
trip01128,day4,2,attraction00378
trip01128,day4,3,attraction00358
trip01128,day4,4,restaurant01010
trip01128,day4,5,attraction00389
trip01128,day4,6,attraction00309
trip01128,day4,7,restaurant00984
trip01128,day4,8,attraction00337
trip01128,day4,9,hotel01963
trip01129,day1,1,hotel01948
trip01129,day1,2,restaurant01780
trip01129,day1,3,attraction00385
trip01129,day1,4,attraction00371
trip01129,day1,5,attraction00360
trip01129,day1,6,attraction00338
trip01129,day1,7,attraction00362
trip01129,day1,8,hotel01948
trip01130,day1,1,hotel01974
trip01130,day1,2,attraction00317
trip01130,day1,3,attraction00345
trip01130,day1,4,restaurant00981
trip01130,day1,5,restaurant01791
trip01130,day1,6,attraction00366
trip01130,day1,7,hotel01974
trip01130,day2,1,hotel01974
trip01130,day2,2,attraction00358
trip01130,day2,3,restaurant01790
trip01130,day2,4,restaurant01791
trip01130,day2,5,attraction00389
trip01130,day2,6,restaurant00997
trip01130,day2,7,hotel01974
trip01130,day3,1,hotel01974
trip01130,day3,2,attraction00321
trip01130,day3,3,attraction00369
trip01130,day3,4,restaurant00980
trip01130,day3,5,restaurant00979
trip01130,day3,6,hotel01974
trip01130,day4,1,hotel01974
trip01130,day4,2,restaurant01778
trip01130,day4,3,restaurant01796
trip01130,day4,4,attraction00330
trip01130,day4,5,restaurant00981
trip01130,day4,6,attraction00387
trip01130,day4,7,hotel01974
trip01131,day1,1,hotel01957
trip01131,day1,2,attraction00324
trip01131,day1,3,attraction00345
trip01131,day1,4,attraction00358
trip01131,day1,5,restaurant01016
trip01131,day1,6,attraction00369
trip01131,day1,7,restaurant01799
trip01131,day1,8,hotel01957
trip01132,day1,1,hotel01975
trip01132,day1,2,attraction00315
trip01132,day1,3,attraction00390
